ID      CODIGO    MOEDA    VENCIMENTO    TIPOCONTA    SITUACAO    DESCRICAO                                                                                                VALOR       
4       2091      1        02/03/2011    23           1           Dri - UFES                                                                                               4100        
4       2092      1        02/04/2011    23           1           Dri - UFES                                                                                               4100        
4       2093      1        02/05/2011    23           1           Dri - UFES                                                                                               3700        
4       2094      1        02/06/2011    23           1           Dri - UFES                                                                                               5900        
4       2095      1        02/07/2011    23           1           Dri - UFES                                                                                               9500        
4       2096      1        02/08/2011    23           1           Dri - UFES                                                                                               5600        
4       2097      1        02/09/2011    23           1           Dri - UFES                                                                                               5900        
4       2098      1        02/10/2011    23           1           Dri - UFES                                                                                               5900        
4       2099      1        02/11/2011    23           1           Dri - UFES                                                                                               5900        
4       2100      1        02/12/2011    23           0           Dri - UFES                                                                                               5900        
4       2101      1        20/01/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2102      1        20/02/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2103      1        20/03/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2104      1        20/04/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2105      1        20/05/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2106      1        20/06/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2107      1        20/07/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2108      1        20/08/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2109      1        20/09/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2110      1        20/10/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2111      1        20/11/2011    47           1           Novo Fox - Carrão!!!                                                                                     1007        
4       2112      1        20/12/2011    47           0           Novo Fox - Carrão!!!                                                                                     1007        
4       2113      1        05/01/2011    43           1           BB - Dri                                                                                                 500         
4       2114      1        05/02/2011    43           1           BB - Dri                                                                                                 500         
4       2115      1        05/03/2011    43           1           BB - Dri                                                                                                 120         
4       2116      1        05/04/2011    43           1           BB - Dri                                                                                                 200         
4       2117      1        05/05/2011    43           1           BB - Dri                                                                                                 500         
4       2118      1        05/06/2011    43           1           BB - Dri                                                                                                 450         
4       2119      1        05/07/2011    43           1           BB - Dri                                                                                                 450         
4       2120      1        05/08/2011    43           1           BB - Dri                                                                                                 500         
4       2121      1        05/09/2011    43           1           BB - Dri                                                                                                 360         
4       2122      1        05/10/2011    43           1           BB - Dri                                                                                                 500         
4       2123      1        05/11/2011    43           1           BB - Dri                                                                                                 500         
4       2124      1        05/12/2011    43           0           BB - Dri                                                                                                 500         
4       2125      1        05/01/2011    43           1           BB - Gui                                                                                                 1000        
4       2126      1        05/02/2011    43           1           BB - Gui                                                                                                 2300        
4       2127      1        05/03/2011    43           1           BB - Gui                                                                                                 1300        
4       2128      1        05/04/2011    43           1           BB - Gui                                                                                                 1400        
4       2129      1        05/05/2011    43           1           BB - Gui                                                                                                 1000        
4       2130      1        05/06/2011    43           1           BB - Gui                                                                                                 1150        
4       2131      1        05/07/2011    43           1           BB - Gui                                                                                                 2400        
4       2132      1        05/08/2011    43           1           BB - Gui                                                                                                 3400        
4       2133      1        05/09/2011    43           1           BB - Gui                                                                                                 2450        
4       2134      1        05/10/2011    43           1           BB - Gui                                                                                                 2000        
4       2135      1        05/11/2011    43           1           BB - Gui                                                                                                 2000        
4       2136      1        05/12/2011    43           0           BB - Gui                                                                                                 2000        
4       2137      1        10/01/2011    1            1           Celular VIVO                                                                                             100         
4       2138      1        10/02/2011    1            1           Celular VIVO                                                                                             180         
4       2139      1        10/03/2011    1            1           Celular VIVO                                                                                             190         
4       2140      1        10/04/2011    1            1           Celular VIVO                                                                                             100         
4       2141      1        10/05/2011    1            1           Celular VIVO                                                                                             100         
4       2142      1        10/06/2011    1            1           Celular VIVO                                                                                             162         
4       2143      1        10/07/2011    1            1           Celular VIVO                                                                                             190         
4       2144      1        10/08/2011    1            1           Celular VIVO                                                                                             170         
4       2145      1        10/09/2011    1            1           Celular VIVO                                                                                             140         
4       2146      1        10/10/2011    1            1           Celular VIVO                                                                                             140         
4       2147      1        10/11/2011    1            1           Celular VIVO                                                                                             190         
4       2148      1        10/12/2011    1            0           Celular VIVO                                                                                             150         
4       2149      1        05/01/2011    37           1           UNIMED                                                                                                   300         
4       2150      1        05/02/2011    37           1           UNIMED                                                                                                   300         
4       2151      1        05/03/2011    37           1           UNIMED                                                                                                   330         
4       2152      1        05/04/2011    37           1           UNIMED                                                                                                   380         
4       2153      1        05/05/2011    37           1           UNIMED                                                                                                   300         
4       2154      1        05/06/2011    37           1           UNIMED                                                                                                   460         
4       2155      1        05/07/2011    37           1           UNIMED                                                                                                   450         
4       2156      1        05/08/2011    37           1           UNIMED                                                                                                   300         
4       2157      1        05/09/2011    37           1           UNIMED                                                                                                   450         
4       2158      1        05/10/2011    37           1           UNIMED                                                                                                   450         
4       2159      1        05/11/2011    37           1           UNIMED                                                                                                   400         
4       2160      1        05/12/2011    37           0           UNIMED                                                                                                   500         
4       2161      1        10/01/2011    20           1           Compras do Mês                                                                                           500         
4       2162      1        10/02/2011    20           1           Compras do Mês                                                                                           500         
4       2163      1        20/03/2011    20           1           Compras do Mês                                                                                           500         
4       2164      1        10/04/2011    20           1           Compras do Mês                                                                                           500         
4       2165      1        20/05/2011    20           1           Compras do Mês                                                                                           500         
4       2166      1        10/06/2011    20           1           Compras do Mês                                                                                           500         
4       2167      1        16/07/2011    20           1           Compras do Mês                                                                                           400         
4       2168      1        10/08/2011    20           1           Compras do Mês                                                                                           330         
4       2169      1        15/09/2011    20           1           Compras do Mês                                                                                           340         
4       2170      1        28/10/2011    20           1           Compras do Mês                                                                                           500         
4       2171      1        10/11/2011    20           1           Compras do Mês                                                                                           500         
4       2172      1        10/12/2011    20           0           Compras do Mês                                                                                           500         
4       2173      1        01/01/2011    46           1           Amigos do CPqD                                                                                           100         
4       2174      1        01/02/2011    46           1           Amigos do CPqD                                                                                           100         
4       2175      1        28/01/2011    11           1           Outros                                                                                                   200         
4       2176      1        28/02/2011    11           1           Outros                                                                                                   200         
4       2177      1        28/03/2011    11           1           Outros                                                                                                   200         
4       2178      1        28/04/2011    11           1           Outros                                                                                                   200         
4       2179      1        28/05/2011    11           1           Outros                                                                                                   200         
4       2180      1        28/06/2011    11           1           Outros                                                                                                   800         
4       2181      1        28/07/2011    11           1           Outros                                                                                                   800         
4       2182      1        28/08/2011    11           1           Outros                                                                                                   800         
4       2183      1        28/09/2011    11           1           Outros                                                                                                   800         
4       2184      1        28/10/2011    11           1           Outros                                                                                                   800         
4       2185      1        28/11/2011    11           1           Outros                                                                                                   500         
4       2186      1        28/12/2011    11           0           Outros                                                                                                   800         
4       2187      1        10/01/2011    42           1           NET                                                                                                      250         
4       2188      1        10/02/2011    42           1           NET                                                                                                      250         
4       2189      1        10/03/2011    42           1           NET                                                                                                      250         
4       2190      1        10/04/2011    42           1           NET                                                                                                      250         
4       2191      1        10/05/2011    42           1           NET                                                                                                      250         
4       2192      1        10/06/2011    42           1           NET                                                                                                      250         
4       2193      1        10/07/2011    42           1           NET                                                                                                      250         
4       2194      1        10/08/2011    42           1           NET                                                                                                      250         
4       2195      1        10/09/2011    42           1           NET                                                                                                      250         
4       2196      1        10/10/2011    42           1           NET                                                                                                      250         
4       2197      1        10/11/2011    42           1           NET                                                                                                      250         
4       2198      1        10/12/2011    42           0           NET                                                                                                      250         
4       2199      1        28/01/2011    16           1           Novo Fox - Carrão                                                                                        200         
4       2200      1        28/02/2011    16           1           Novo Fox - Carrão                                                                                        200         
4       2201      1        28/03/2011    16           1           Novo Fox - Carrão                                                                                        120         
4       2202      1        28/04/2011    16           1           Novo Fox - Carrão                                                                                        200         
4       2203      1        28/05/2011    16           1           Novo Fox - Carrão                                                                                        200         
4       2204      1        28/06/2011    16           1           Novo Fox - Carrão                                                                                        200         
4       2205      1        28/07/2011    16           1           Novo Fox - Carrão                                                                                        100         
4       2206      1        28/08/2011    16           1           Novo Fox - Carrão                                                                                        0           
4       2207      1        28/09/2011    16           1           Novo Fox - Carrão                                                                                        0           
4       2208      1        28/10/2011    16           1           Novo Fox - Carrão                                                                                        0           
4       2209      1        28/11/2011    16           1           Novo Fox - Carrão                                                                                        0           
4       2210      1        28/12/2011    16           0           Novo Fox - Carrão                                                                                        200         
4       2211      1        28/01/2011    48           1           Rose                                                                                                     250         
4       2212      1        28/02/2011    48           1           Rose                                                                                                     250         
4       2213      1        28/03/2011    48           1           Rose                                                                                                     250         
4       2214      1        28/04/2011    48           1           Rose                                                                                                     250         
4       2215      1        28/05/2011    48           1           Rose                                                                                                     250         
4       2216      1        28/06/2011    48           1           Rose                                                                                                     300         
4       2217      1        28/07/2011    48           1           Rose                                                                                                     250         
4       2218      1        28/08/2011    48           1           Rose                                                                                                     250         
4       2219      1        28/09/2011    48           1           Rose                                                                                                     0           
4       2220      1        07/10/2011    48           1           Graça                                                                                                    220         
4       2221      1        07/11/2011    48           1           Graça                                                                                                    700         
4       2222      1        10/12/2011    48           0           Graça                                                                                                    750         
4       2223      1        05/12/2010    43           1           Visa Dri Caixa                                                                                           300         
4       2224      1        06/01/2011    43           1           Caixa - Dri                                                                                              680         
4       2225      1        10/01/2011    37           1           Uniodonto                                                                                                32          
4       2226      1        10/02/2011    37           1           Uniodonto                                                                                                32          
4       2227      1        10/03/2011    37           1           Uniodonto                                                                                                32          
4       2228      1        10/04/2011    37           1           Uniodonto                                                                                                32          
4       2229      1        10/05/2011    37           1           Uniodonto                                                                                                32          
4       2230      1        10/06/2011    37           1           Uniodonto                                                                                                32          
4       2231      1        10/07/2011    37           1           Uniodonto                                                                                                32          
4       2232      1        10/08/2011    37           1           Uniodonto                                                                                                32          
4       2233      1        10/09/2011    37           1           Uniodonto                                                                                                32          
4       2234      1        10/10/2011    37           1           Uniodonto                                                                                                32          
4       2235      1        10/11/2011    37           0           Uniodonto                                                                                                32          
4       2236      1        10/12/2011    37           0           Uniodonto                                                                                                32          
4       2237      1        24/01/2011    3            1           CPFL - Campinas                                                                                          20          
4       2238      1        17/01/2011    41           1           Av. Marechal Carmona 987 Ap 53                                                                           750         
4       2239      1        10/02/2011    43           1           Caixa - Dri                                                                                              50          
4       2240      1        10/03/2011    43           1           Caixa - Dri                                                                                              0           
4       2241      1        10/04/2011    43           1           Caixa - Dri                                                                                              0           
4       2242      1        10/05/2011    43           1           Caixa - Dri                                                                                              0           
4       2243      1        10/06/2011    43           1           Caixa - Dri                                                                                              0           
4       2244      1        10/07/2011    43           1           Caixa - Dri                                                                                              0           
4       2245      1        10/08/2011    43           1           Caixa - Dri                                                                                              0           
4       2246      1        10/09/2011    43           1           Caixa - Dri                                                                                              0           
4       2247      1        10/10/2011    43           1           Caixa - Dri                                                                                              0           
4       2248      1        10/11/2011    43           1           Caixa - Dri                                                                                              0           
4       2249      1        10/12/2011    43           1           Caixa - Dri                                                                                              0           
4       2250      1        21/02/2011    3            1           EDP                                                                                                      100         
4       2251      1        28/02/2011    37           1           CREFITO-3                                                                                                300         
4       2255      1        25/03/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2252      1        28/02/2011    51           1           Taxa de Vistoria - Engenheiro                                                                            600         
4       2253      1        01/03/2011    52           1           ITBI - Av. Carlos Moreira Lima, 397 Apto. 301                                                            3952,61010742188    
4       2254      1        01/03/2011    52           1           Registro de Imóvel - Av. Carlos Moreira Lima, 397 Apto. 301                                              4600        
4       2256      1        25/04/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2257      1        25/05/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2258      1        25/06/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2259      1        25/07/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2260      1        25/08/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2261      1        25/09/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2262      1        25/10/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2263      1        25/11/2011    41           1           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2264      1        25/12/2011    41           0           Av. Carlos Moreira Lima, 399 - Apto. 301                                                                 1500        
4       2265      1        10/03/2011    9            1           Ed. Espírito Santo                                                                                       400         
4       2266      1        05/04/2011    9            1           Ed. Espírito Santo                                                                                       500         
4       2267      1        05/05/2011    9            1           Ed. Espírito Santo                                                                                       512         
4       2268      1        05/06/2011    9            1           Ed. Espírito Santo                                                                                       500         
4       2269      1        05/07/2011    9            1           Ed. Espírito Santo                                                                                       500         
4       2270      1        05/08/2011    9            1           Ed. Espírito Santo                                                                                       500         
4       2271      1        05/09/2011    9            1           Ed. Espírito Santo                                                                                       630         
4       2272      1        05/10/2011    9            1           Ed. Espírito Santo                                                                                       600         
4       2273      1        05/11/2011    9            1           Ed. Espírito Santo                                                                                       550         
4       2274      1        05/12/2011    9            0           Ed. Espírito Santo                                                                                       600         
4       2275      1        01/03/2011    24           1           Resgate - Docs Imóvel                                                                                    8000        
4       2276      1        16/03/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2277      1        16/04/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2278      1        16/05/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2279      1        16/06/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2280      1        16/07/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2281      1        16/08/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2282      1        16/09/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2283      1        16/10/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2284      1        16/11/2011    5            1           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2285      1        16/12/2011    5            0           Av. Carlos Moreira Lima, 397 - Apto. 301                                                                 39          
4       2286      1        16/03/2011    5            1           R. José Teixeira, 188 - Apto. 303                                                                        31          
4       2287      1        16/04/2011    5            1           R. José Teixeira, 188 - Apto. 303                                                                        31          
4       2288      1        16/05/2011    5            1           R. José Teixeira, 188 - Apto. 303                                                                        31          
4       2289      1        16/06/2011    5            1           R. José Teixeira, 188 - Apto. 303                                                                        31          
4       2290      1        16/07/2011    5            1           R. José Teixeira, 188 - Apto. 303                                                                        31          
4       2314      1        04/05/2011    6            1           Novo Fox - Carrão - 1/2                                                                                  270         
4       2315      1        06/06/2011    6            1           Novo Fox - Carrão - 2/2                                                                                  270         
4       2333      1        10/06/2011    19           1           VIDRO - 1/6                                                                                              500         
4       2316      1        21/05/2011    11           1           Reforma - Parcela 10 (+ Material)                                                                        2050        
4       2317      1        05/06/2011    19           1           DINAMIKA - COZINHA - 1/6                                                                                 1050        
4       2296      1        02/04/2011    11           1           REFORMA - Parcela 3 + Notas (600)                                                                        1800        
4       2297      1        09/04/2011    11           1           Reforma - Parcela 4 + Notas                                                                              1600        
4       2298      1        16/04/2011    11           1           Reforma - Parcela 5                                                                                      1200        
4       2299      1        23/04/2011    11           1           Reforma - Parcela 6                                                                                      1200        
4       2300      1        30/04/2011    11           1           Reforma - Parcela 7                                                                                      1200        
4       2301      1        07/05/2011    11           1           Reforma - Parcela 8 (+ Material Elétrico)                                                                2823        
4       2302      1        14/05/2011    11           1           Reforma - Parcela 9                                                                                      1200        
4       2303      1        28/05/2011    11           1           Reforma - Parcela Final (4200 + 500)                                                                     3500        
4       2318      1        05/07/2011    19           1           DINAMIKA - COZINHA - 2/6                                                                                 1050        
4       2319      1        05/08/2011    19           1           DINAMIKA - COZINHA - 3/6                                                                                 1050        
4       2320      1        05/09/2011    19           1           DINAMIKA - COZINHA - 4/6                                                                                 1050        
4       2321      1        05/10/2011    19           1           DINAMIKA - COZINHA - 5/6                                                                                 1050        
4       2322      1        05/11/2011    19           1           DINAMIKA - COZINHA - 6/6                                                                                 1050        
4       2334      1        13/07/2011    19           1           VIDRO - 2/6                                                                                              500         
4       2324      1        10/06/2011    19           1           DINAMIKA - BANHEIRO SOCIAL - 1/6                                                                         200         
4       2325      1        13/07/2011    19           1           DINAMIKA - BANHEIRO SOCIAL - 2/6                                                                         200         
4       2326      1        10/08/2011    19           1           DINAMIKA - BANHEIRO SOCIAL - 3/6                                                                         200         
4       2327      1        10/09/2011    19           1           DINAMIKA - BANHEIRO SOCIAL - 4/6                                                                         200         
4       2328      1        10/10/2011    19           1           DINAMIKA - BANHEIRO SOCIAL - 5/6                                                                         200         
4       2329      1        10/11/2011    19           1           DINAMIKA - BANHEIRO SOCIAL - 6/6                                                                         200         
4       2335      1        10/08/2011    19           1           VIDRO - 3/6                                                                                              500         
4       2336      1        10/09/2011    19           1           VIDRO - 4/6                                                                                              500         
4       2331      1        10/06/2011    19           1           Angrazul - Cozinha - 2/3                                                                                 1050        
4       2332      1        10/07/2011    19           1           Angrazul - Cozinha - 3/3                                                                                 1050        
4       2337      1        06/06/2011    19           1           Granito Banheiro Social - 1/2                                                                            300         
4       2353      1        05/07/2011    11           1           Legado Junho/11                                                                                          500         
4       2338      1        10/07/2011    19           1           Granito Banheiro Social - 2/2                                                                            300         
4       2348      1        30/06/2011    19           1           Colocação dos Ventiladores                                                                               150         
4       2340      1        25/07/2011    19           1           Colocação das Portas                                                                                     450         
4       2341      1        20/06/2011    19           1           Rodapé - 1/3                                                                                             400         
4       2342      1        18/07/2011    19           1           Rodapé - 2/3                                                                                             400         
4       2343      1        10/08/2011    19           1           Rodapé - 3/3                                                                                             400         
4       2363      1        15/08/2011    23           1           Restituição Dri                                                                                          1110        
4       2345      1        09/07/2011    11           1           Mudança                                                                                                  350         
4       2346      1        15/10/2011    19           1           VIDRO - 5/6                                                                                              500         
4       2347      1        10/11/2011    19           0           VIDRO - 6/6                                                                                              500         
4       2349      1        13/07/2011    19           1           Colocação dos Lustres                                                                                    200         
4       2350      1        05/07/2011    9            1           Ed. Canto da Praia                                                                                       300         
4       2351      1        15/08/2011    4            1           Parcial 03 a 11/07+ Multa + Luz                                                                          650         
4       2356      1        10/08/2011    19           1           Quartinho Isabela 1/6                                                                                    514         
